ID,ground water,surface water,Lake,C0,coal,wood,Dmin,Dmax,micro,meso,SSA,pore size,Fe,M,pH,temperature,time,rate,Ca,TOC,Re
435,0,0,0,200,0,1,0.009,0.158,0.16,0.54,734.72,4.12,0,666,7,25,6,250,0,0,95.005
436,0,0,0,200,0,1,0.009,0.158,0.16,0.54,734.72,4.12,0,666,7,25,8,250,0,0,93.7
437,0,0,0,200,0,1,0.009,0.158,0.16,0.54,734.72,4.12,0,666,7,25,12,250,0,0,93.178
438,0,0,0,200,0,1,0.009,0.158,0.16,0.54,734.72,4.12,0,666,7,25,24,250,0,0,95.556
439,0,0,0,200,0,1,0.009,0.158,0.16,0.54,734.72,4.12,0,666,7,25,0,250,0,0,0
440,0,0,0,200,0,1,0.01,0.254,0.33,0.76,1215.06,3.82,0,666,7,25,1,250,0,0,37.296
441,0,0,0,200,0,1,0.01,0.254,0.33,0.76,1215.06,3.82,0,666,7,25,2,250,0,0,37.726
442,0,0,0,200,0,1,0.01,0.254,0.33,0.76,1215.06,3.82,0,666,7,25,3,250,0,0,38.241
443,0,0,0,200,0,1,0.01,0.254,0.33,0.76,1215.06,3.82,0,666,7,25,4,250,0,0,37.926
444,0,0,0,200,0,1,0.01,0.254,0.33,0.76,1215.06,3.82,0,666,7,25,6,250,0,0,41.045
445,0,0,0,200,0,1,0.01,0.254,0.33,0.76,1215.06,3.82,0,666,7,25,8,250,0,0,42.848
446,0,0,0,200,0,1,0.01,0.254,0.33,0.76,1215.06,3.82,0,666,7,25,12,250,0,0,44.365
447,0,0,0,200,0,1,0.01,0.254,0.33,0.76,1215.06,3.82,0,666,7,25,24,250,0,0,44.479
448,0,0,0,200,0,1,0.006,0.149,0.18,0.15,659.22,2.37,0,666,7,25,24,250,0,0,99.4
449,0,0,0,200,0,1,0.006,0.149,0.18,0.15,659.22,2.37,0,666,7,25,24,250,0,0,94.59
450,0,0,0,200,0,1,0.006,0.149,0.18,0.15,659.22,2.37,0,666,7,25,24,250,0,0,97.35
451,0,0,0,200,0,1,0.006,0.149,0.18,0.15,659.22,2.37,0,666,7,25,24,250,0,0,95.81
452,0,0,0,200,0,1,0.012,0.26,0.11,0.22,407.11,3.55,0,666,7,25,24,250,0,0,99.47
453,0,0,0,200,0,1,0.012,0.26,0.11,0.22,407.11,3.55,0,666,7,25,24,250,0,0,97.26
454,0,0,0,200,0,1,0.012,0.26,0.11,0.22,407.11,3.55,0,666,7,25,24,250,0,0,95.76
455,0,0,0,200,0,1,0.012,0.26,0.11,0.22,407.11,3.55,0,666,7,25,24,250,0,0,94.71
456,0,0,0,200,0,1,0.006,0.149,0.18,0.15,659.22,2.37,0,666,3,25,24,250,0,0,80.39
457,0,0,0,200,0,1,0.006,0.149,0.18,0.15,659.22,2.37,0,666,5,25,24,250,0,0,91.38
458,0,0,0,200,0,1,0.006,0.149,0.18,0.15,659.22,2.37,0,666,7,25,24,250,0,0,97.97
459,0,0,0,200,0,1,0.006,0.149,0.18,0.15,659.22,2.37,0,666,9,25,24,250,0,0,80.62
460,0,0,0,200,1,0,0.012,0.26,0.11,0.22,407.11,3.55,0,666,3,25,24,250,0,0,66.73
461,0,0,0,200,1,0,0.012,0.26,0.11,0.22,407.11,3.55,0,666,5,25,24,250,0,0,85.1
462,0,0,0,200,1,0,0.012,0.26,0.11,0.22,407.11,3.55,0,666,7,25,24,250,0,0,96
463,0,0,0,200,1,0,0.012,0.26,0.11,0.22,407.11,3.55,0,666,9,25,24,250,0,0,87.8
464,0,0,0,100,1,0,0,0.0503,0.298237026,0.378506869,791,3.82,0,70,7,22,0.08,150,0,0,80.47541545
465,0,0,0,100,1,0,0,0.0503,0.298237026,0.377926081,791,3.82,0,70,7,22,0.3514,150,0,0,82.8689885
466,0,0,0,100,1,0,0,0.0503,0.298237026,0.377926081,791,3.82,0,70,7,22,1,150,0,0,83.61853801
467,0,0,0,100,1,0,0,0.0503,0.298237026,0.377926081,791,3.82,0,70,7,22,3,150,0,0,83.73389791
468,0,0,0,100,1,0,0,0.0503,0.298237026,0.377926081,791,3.82,0,70,7,22,8,150,0,0,83.50317811
469,0,0,0,100,1,0,0,0.0503,0.298237026,0.377926081,791,3.82,0,70,7,22,12,150,0,0,83.61853801
470,0,0,0,100,1,0,0,0.0503,0.298237026,0.377926081,791,3.82,0,70,7,22,24,150,0,0,84.05099272
471,0,0,0,100,1,0,0,0.0503,0.298237026,0.377926081,791,3.82,0,70,7,22,48,150,0,0,83.93563282
472,0,0,0,1000,1,0,0,0.0503,0.298237026,0.377926081,791,3.82,0,220,7,22,24,150,0,0,91.0954
473,0,0,0,10000,1,0,0,0.0503,0.298237026,0.387014955,791,3.82,0,220,7,22,24,150,0,0,95.70450841
474,0,0,0,20000,1,0,0,0.0503,0.298237026,0.387541622,791,3.82,0,220,7,22,24,150,0,0,93.96245919
475,0,0,0,50000,1,0,0,0.0503,0.298237026,0.387251228,791,3.82,0,220,7,22,24,150,0,0,63.2670197
476,0,0,0,75000,1,0,0,0.0503,0.298237026,0.387298048,791,3.82,0,220,7,22,24,150,0,0,46.2202622
477,0,0,0,100000,1,0,0,0.0503,0.298237026,0.385318846,791,3.82,0,220,7,22,24,150,0,0,38.60162747
478,0,0,0,100,1,0,0,0.0503,0.298237026,0.398488849,791,3.82,0,70,3,22,24,150,0,0,99.7781
479,0,0,0,100,1,0,0,0.0503,0.298237026,0.374472171,791,3.82,0,70,6,22,24,150,0,0,99.30328
480,0,0,0,100,1,0,0,0.0503,0.298237026,0.374287993,791,3.82,0,70,11,22,24,150,0,0,99.60317
481,0,0,0,100000,1,0,0,0.1,0.298237026,0.20544517,689.2813721,2.695209503,0,100,5,25,3,180,0,0,13.10821399
482,0,0,0,100000,1,0,0,0.1,0.298237026,0.20544517,689.2813721,2.695209503,0,100,5,25,5,180,0,0,13.74588179
483,0,0,0,100000,1,0,0,0.1,0.298237026,0.20544517,689.2813721,2.695209503,0,100,5,25,14,180,0,0,19.32133434
484,0,0,0,100000,1,0,0,0.1,0.298237026,0.20537819,689.3823853,2.695209503,0,100,5,25,18,180,0,0,20.33539177
485,0,0,0,100000,1,0,0,0.1,0.298237026,0.20537819,689.3823853,2.695209503,0,100,5,25,24,180,0,0,20.50433233
486,0,0,0,100000,1,0,0,0.1,0.298237026,0.20537819,689.3823853,2.695209503,0,100,5,25,36,180,0,0,20.35816562
487,0,0,0,100000,1,0,0,0.1,0.298237026,0.20537819,689.3823853,2.695209503,0,100,5,25,48,180,0,0,20.65008497
488,0,0,0,100000,1,0,0,0.1,0.298237026,0.20537819,689.3823853,2.695209503,0,100,5,25,63,180,0,0,20.35816562
489,0,0,0,100000,1,0,0,0.1,0.298237026,0.20537819,691.2910156,2.695209503,0,100,5,25,75,180,0,0,20.18922506
490,0,0,0,100000,1,0,0,0.1,0.298237026,0.20537819,692.8971558,2.695209503,0,100,5,25,120,180,0,0,20.15858388
491,0,0,0,100000,1,0,0,0.1,0.298237026,0.20537819,692.8971558,2.695209503,0,100,5,25,144,180,0,0,20.41986205
492,0,0,0,20000,1,0,0,0.1,0.298237026,0.205621749,693.5698242,2.695209503,0,100,5,25,18.5,180,0,0,70.07099575
493,0,0,0,50000,1,0,0,0.1,0.298237026,0.20537819,690.1775513,2.695209503,0,100,5,25,18.5,180,0,0,33.84276924
494,0,0,0,100000,1,0,0,0.1,0.298237026,0.205527246,689.2813721,2.695209503,0,100,5,25,18.5,180,0,0,18.61741534
495,0,0,0,150000,1,0,0,0.1,0.298237026,0.205527246,689.2813721,2.695209503,0,100,5,25,18.5,180,0,0,12.91622353
496,0,0,0,200000,1,0,0,0.1,0.298237026,0.207200319,689.2813721,2.695209503,0,100,5,25,18.5,180,0,0,9.807040915
497,0,0,0,250000,1,0,0,0.1,0.298237026,0.207200319,689.3823853,2.695209503,0,100,5,25,18.5,180,0,0,8.203720468
498,0,0,0,300000,1,0,0,0.1,0.298237026,0.207200319,689.3823853,2.695209503,0,100,5,25,18.5,180,0,0,6.916349233
499,0,0,0,100000,1,0,0,0.1,0.298237026,0.227043331,690.9108887,2.695209503,0,100,2,25,18.5,180,0,0,28.21514387
500,0,0,0,100000,1,0,0,0.1,0.298237026,0.227043331,689.3823853,2.695209503,0,100,3,25,18.5,180,0,0,25.85991371
501,0,0,0,100000,1,0,0,0.1,0.298237026,0.205527246,689.2813721,2.695209503,0,100,5,25,18.5,180,0,0,17.32137624
502,0,0,0,100000,1,0,0,0.1,0.298237026,0.205091342,691.3213501,2.695209503,0,100,7,25,18.5,180,0,0,15.89656137
503,0,0,0,100000,1,0,0,0.1,0.298237026,0.205091342,691.3213501,2.695209503,0,100,9,25,18.5,180,0,0,16.03900145
504,0,0,0,100000,1,0,0,0.1,0.298237026,0.205091342,691.3213501,2.695209503,0,100,10,25,18.5,180,0,0,13.79764054
505,0,1,0,0.1,1,0,0.5,1,0.292336017,0.238274887,1014,3.589503765,0,10,8.3,22,0,160,0,3.52,0
506,0,1,0,0.1,1,0,0.5,1,0.292336017,0.238212407,1014,3.589503765,0,10,8.3,22,0.5,160,0,3.52,33.1226
507,0,1,0,0.1,1,0,0.5,1,0.292336017,0.238212407,1014,3.589503765,0,10,8.3,22,1,160,0,3.52,34.7777
508,0,1,0,0.1,1,0,0.5,1,0.292336017,0.238212407,1014,3.589503765,0,10,8.3,22,2,160,0,3.52,37.1315
509,0,1,0,0.1,1,0,0.5,1,0.292336017,0.238212407,1014,3.589503765,0,10,8.3,22,4,160,0,3.52,39.5405
510,0,1,0,0.1,1,0,0.5,1,0.292336017,0.238212407,1014,3.589503765,0,10,8.3,22,6,160,0,3.52,39.9451
511,0,1,0,0.1,1,0,0.5,1,0.292336017,0.238212407,1014,3.589503765,0,10,8.3,22,8,160,0,3.52,40.7175
512,0,1,0,0.1,1,0,0.5,1,0.292336017,0.238274887,1014,3.589503765,0,30,8.3,22,0,160,0,3.52,0
513,0,1,0,0.1,1,0,0.5,1,0.292336017,0.238165587,1014,3.589503765,0,30,8.3,22,0.5,160,0,3.52,64.7427
514,0,1,0,0.1,1,0,0.5,1,0.292336017,0.238165587,1014,3.589503765,0,30,8.3,22,1,160,0,3.52,74.2146
515,0,1,0,0.1,1,0,0.5,1,0.292336017,0.238165587,1014,3.589503765,0,30,8.3,22,2,160,0,3.52,80.0637
516,0,1,0,0.1,1,0,0.5,1,0.292336017,0.238165587,1014,3.589503765,0,30,8.3,22,4,160,0,3.52,84.6831
517,0,1,0,0.1,1,0,0.5,1,0.292336017,0.238165587,1014,3.589503765,0,30,8.3,22,6,160,0,3.52,85.1817
518,0,1,0,0.1,1,0,0.5,1,0.292336017,0.238165587,1014,3.589503765,0,30,8.3,22,8,160,0,3.52,86.0457
519,0,1,0,0.1,1,0,0.5,1,0.292336017,0.238274887,1014,3.589503765,0,50,8.3,22,0,160,0,3.52,0
520,0,1,0,0.1,1,0,0.5,1,0.292336017,0.238165587,1014,3.589503765,0,50,8.3,22,0.5,160,0,3.52,85.5775
521,0,1,0,0.1,1,0,0.5,1,0.292336017,0.238165587,1014,3.589503765,0,50,8.3,22,1,160,0,3.52,92.5115
522,0,1,0,0.1,1,0,0.5,1,0.292336017,0.234388247,1014,3.589503765,0,50,8.3,22,2,160,0,3.52,97.46
523,0,1,0,0.1,1,0,0.5,1,0.292336017,0.234388247,1014,3.589503765,0,50,8.3,22,4,160,0,3.52,98.2615
524,0,1,0,0.1,1,0,0.5,1,0.292336017,0.234388247,1014,3.589503765,0,50,8.3,22,6,160,0,3.52,98.6445
525,0,1,0,0.1,1,0,0.5,1,0.292336017,0.234388247,1014,3.589503765,0,50,8.3,22,8,160,0,3.52,98.784
526,0,1,0,0.1,1,0,0.5,1,0.292336017,0.238274887,1014,3.589503765,0,100,8.3,22,0,160,0,3.52,0
527,0,1,0,0.1,1,0,0.5,1,0.292336017,0.234388247,1014,3.589503765,0,100,8.3,22,0.5,160,0,3.52,99.313
528,0,1,0,0.1,1,0,0.5,1,0.292336017,0.234714106,1014,3.589503765,0,100,8.3,22,1,160,0,3.52,99.708
529,0,1,0,0.1,1,0,0.5,1,0.292336017,0.234714106,1014,3.589503765,0,100,8.3,22,2,160,0,3.52,99.807
530,0,1,0,0.1,1,0,0.5,1,0.292336017,0.234714106,1014,3.589503765,0,100,8.3,22,4,160,0,3.52,99.807
531,0,1,0,0.1,1,0,0.5,1,0.292336017,0.233868092,1014,3.589503765,0,100,8.3,22,6,160,0,3.52,100
532,0,1,0,0.1,1,0,0.5,1,0.292336017,0.234714106,1014,3.589503765,0,100,8.3,22,8,160,0,3.52,99.807
533,0,0,0,0.1,0,0,0,0.155326933,0.298237026,0.156538725,789.0280762,3.589503765,0,100,6.7,25,48,120,0,0,96.8733
534,0,0,0,0.1,0,0,0,0.157390192,0.287830085,0.14801693,493,2.695209503,1,100,6.7,25,48,120,0,0,96.5062
535,0,0,0,0.1,0,0,0,0.157390192,0.287830085,0.14801693,493,2.695209503,1,100,6.7,25,48,120,0,0,97.2739
536,0,0,0,0.1,0,0,0,0.157390192,0.287830085,0.150928065,493,2.695209503,1,100,6.7,25,48,120,0,0,93.5019
537,0,0,0,0.1,0,0,0,0.155326933,0.287830085,0.150928065,487.0326538,2.695209503,1,100,6.7,25,48,120,0,0,90.4977
538,0,0,0,0.1,0,0,0,0.155326933,0.287830085,0.14801693,483.6467285,2.695209503,1,100,6.7,25,48,120,0,0,98.0083
539,0,0,0,0.1,0,0,0,0.155326933,0.287830085,0.14801693,484.4443359,2.695209503,1,100,6.7,25,48,120,0,0,98.776
540,0,0,0,10,0,0,0,0.155326933,0.298237026,0.156015277,811.5183105,3.589503765,0,100,6.7,25,2,120,0,0,99.02878
541,0,0,0,10,0,0,0,0.155326933,0.298237026,0.156015277,811.5183105,3.589503765,0,100,6.7,25,4,120,0,0,98.4915
542,0,0,0,10,0,0,0,0.155326933,0.298237026,0.156015277,811.5183105,3.589503765,0,100,6.7,25,8,120,0,0,98.58105
543,0,0,0,10,0,0,0,0.157390192,0.287830085,0.147411406,493,2.695209503,1,100,6.7,25,2,120,0,0,97.92437
544,0,0,0,10,0,0,0,0.157390192,0.287830085,0.147411406,493,2.695209503,1,100,6.7,25,4,120,0,0,98.13332
545,0,0,0,10,0,0,0,0.157390192,0.287830085,0.147411406,493,2.695209503,1,100,6.7,25,8,120,0,0,99.38697
546,0,0,0,200,0,0,0,0.045,0.31368655,0.159841731,751.9,2.8,0,1000,6.85,22,0,160,0,0,0
547,0,0,0,200,0,0,0,0.045,0.31368655,0.159224227,751.9,2.8,0,1000,6.85,22,0.083,160,0,0,26.125
548,0,0,0,200,0,0,0,0.045,0.31368655,0.158119977,751.9,2.8,0,1000,6.85,22,0.25,160,0,0,31.005
549,0,0,0,200,0,0,0,0.045,0.31368655,0.158119977,751.9,2.8,0,1000,6.85,22,1,160,0,0,41.67
550,0,0,0,200,0,0,0,0.045,0.31368655,0.158073157,751.9,2.8,0,1000,6.85,22,2,160,0,0,66.97
551,0,0,0,200,0,0,0,0.045,0.31368655,0.158073157,751.9,2.8,0,1000,6.85,22,6,160,0,0,90.52
552,0,0,0,200,0,0,0,0.045,0.31368655,0.154939324,751.9,2.8,0,1000,6.85,22,12,160,0,0,100
553,0,0,0,200,0,0,0,0.045,0.31368655,0.155162022,751.9,2.8,0,1000,6.85,22,16,160,0,0,96.18
554,0,0,0,200,0,0,0,0.045,0.31368655,0.154939324,751.9,2.8,0,1000,6.85,22,30,160,0,0,100
555,0,0,0,200,0,0,0,0.045,0.298237026,0.165883243,751.9,2.8,0,100,6.7,22,24,160,0,0,45
556,0,0,0,200,0,0,0,0.045,0.31368655,0.154939324,751.9,2.8,0,1000,6.7,22,24,160,0,0,100
557,0,0,0,200,0,0,0,0.045,0.31368655,0.155462772,751.9,2.8,0,5000,6.7,22,24,160,0,0,100
558,0,0,0,200,0,0,0,0.045,0.31368655,0.155462772,751.9,2.8,0,10000,6.7,22,24,160,0,0,100
559,0,0,0,200,0,0,0,0.045,0.31368655,0.155462772,751.9,2.8,0,50000,6.7,22,24,160,0,0,100
560,1,0,0,200,0,0,0,0.045,0.298237026,0.19993566,751.9,2.8,0,300,4,22,24,160,107,0,100
561,1,0,0,200,0,0,0,0.045,0.298237026,0.162766919,751.9,2.8,0,300,5,22,24,160,107,0,100
562,1,0,0,200,0,0,0,0.045,0.298237026,0.162766919,751.9,2.8,0,300,6,22,24,160,107,0,100
563,1,0,0,200,0,0,0,0.045,0.298237026,0.162331015,751.9,2.8,0,300,7,22,24,160,107,0,100
564,1,0,0,200,0,0,0,0.045,0.298237026,0.162331015,751.9,2.8,0,300,8,22,24,160,107,0,100
565,0,0,0,0.88,1,0,0,0.021,0.318617821,0.239858046,1000,2.257937908,0,500,7.9,25,96,160,0,1600,47.2
566,0,0,0,0.88,1,0,0,0.021,0.318617821,0.239811227,1000,2.257937908,0,1000,7.9,25,96,160,0,1600,62.8
567,0,0,0,0.88,1,0,0,0.021,0.318617821,0.235921428,1000,2.257937908,0,5000,7.9,25,96,160,0,1600,98.16
568,0,0,0,0.88,1,0,0,0.021,0.318617821,0.23569873,1000,2.257937908,0,10000,7.9,25,96,160,0,1600,99.95
569,0,0,0,0.88,1,0,0,0.021,0.318617821,0.23569873,1000,2.257937908,0,20000,7.9,25,96,160,0,1600,100
570,0,0,0,0.88,1,0,0,0.021,0.318617821,0.23569873,1000,2.257937908,0,30000,7.9,25,96,160,0,1600,100
571,0,0,0,0.88,1,0,0,0.021,0.318617821,0.23569873,1000,2.257937908,0,50000,7.9,25,96,160,0,1600,100
572,0,0,0,0.88,1,0,0,0.021,0.318617821,0.678375304,1300,2.257937908,0,500,7.9,25,96,160,0,1600,82.02
573,0,0,0,0.88,1,0,0,0.021,0.318617821,0.678375304,1300,2.257937908,0,1000,7.9,25,96,160,0,1600,71.9
574,0,0,0,0.88,1,0,0,0.021,0.318617821,0.674485445,1300,2.257937908,0,5000,7.9,25,96,160,0,1600,99.06
575,0,0,0,0.88,1,0,0,0.021,0.318617821,0.674701214,1300,2.257937908,0,10000,7.9,25,96,160,0,1600,100
576,0,0,0,0.88,1,0,0,0.021,0.318617821,0.674701214,1300,2.257937908,0,20000,7.9,25,96,160,0,1600,100
577,0,0,0,0.88,1,0,0,0.021,0.318617821,0.674701214,1300,2.257937908,0,30000,7.9,25,96,160,0,1600,100
578,0,0,0,0.88,1,0,0,0.021,0.318617821,0.674701214,1300,2.257937908,0,50000,7.9,25,96,160,0,1600,100
579,0,0,0,0.88,1,0,0,0.021,0.318617821,0.239811227,1000,2.257937908,0,1000,7.9,25,0.5,160,0,1600,89.2
580,0,0,0,0.88,1,0,0,0.021,0.318617821,0.239811227,1000,2.257937908,0,1000,7.9,25,1,160,0,1600,92.98
581,0,0,0,0.88,1,0,0,0.021,0.318617821,0.239811227,1000,2.257937908,0,1000,7.9,25,2,160,0,1600,93.23
582,0,0,0,0.88,1,0,0,0.021,0.318617821,0.239811227,1000,2.257937908,0,1000,7.9,25,4,160,0,1600,92.98
583,0,0,0,0.88,1,0,0,0.021,0.318617821,0.239811227,1000,2.257937908,0,1000,7.9,25,8,160,0,1600,93.37
584,0,0,0,0.88,1,0,0,0.021,0.318617821,0.239811227,1000,2.257937908,0,1000,7.9,25,24,160,0,1600,93.12
585,0,0,0,0.88,1,0,0,0.021,0.318617821,0.239284545,1000,2.257937908,0,1000,7.9,25,48,160,0,1600,95.39
586,0,0,0,0.88,1,0,0,0.021,0.318617821,0.23569873,1000,2.257937908,0,1000,7.9,25,72,160,0,1600,99.85
587,0,0,0,0.88,1,0,0,0.021,0.318617821,0.23569873,1000,2.257937908,0,1000,7.9,25,96,160,0,1600,99.99
588,0,0,0,0.88,1,0,0,0.02,0.318617821,0.678375304,1300,2.257937908,0,500,7.9,25,0.5,160,0,1600,89.16
589,0,0,0,0.88,1,0,0,0.02,0.318617821,0.678375304,1300,2.257937908,0,1000,7.9,25,1,160,0,1600,93.62
590,0,0,0,0.88,1,0,0,0.02,0.318617821,0.678375304,1300,2.257937908,0,5000,7.9,25,2,160,0,1600,93.88
591,0,0,0,0.88,1,0,0,0.02,0.318617821,0.678375304,1300,2.257937908,0,10000,7.9,25,4,160,0,1600,94.5
592,0,0,0,0.88,1,0,0,0.02,0.318617821,0.677848577,1300,2.257937908,0,20000,7.9,25,8,160,0,1600,95.34
593,0,0,0,0.88,1,0,0,0.02,0.318617821,0.677848577,1300,2.257937908,0,30000,7.9,25,24,160,0,1600,95.21
594,0,0,0,0.88,1,0,0,0.02,0.318617821,0.677848577,1300,2.257937908,0,50000,7.9,25,48,160,0,1600,94.85
595,0,0,0,0.88,1,0,0,0.02,0.318617821,0.674701214,1300,2.257937908,0,30000,7.9,25,72,160,0,1600,99.93
596,0,0,0,0.88,1,0,0,0.02,0.318617821,0.674701214,1300,2.257937908,0,50000,7.9,25,96,160,0,1600,100
597,0,0,0,700000,0,0,0,0.171225056,0.31368655,0.649084628,1539,3.5,0,2500,2,25,24,50,0,0,98.34642
598,0,0,0,700000,0,0,0,0.171225056,0.31368655,0.65090704,1539,3.5,0,2500,3,25,24,50,0,0,90.61049
599,0,0,0,700000,0,0,0,0.171225056,0.31368655,0.666890085,1539,3.5,0,2500,4,25,24,50,0,0,85.00983
600,0,0,0,700000,0,0,0,0.171225056,0.31368655,0.666890085,1539,3.5,0,2500,5,25,24,50,0,0,85.40654
601,0,0,0,700000,0,0,0,0.171225056,0.31368655,0.666890085,1539,3.5,0,2500,6,25,24,50,0,0,85.83826
602,0,0,0,700000,0,0,0,0.171225056,0.31368655,0.666454196,1539,3.5,0,2500,7,25,24,50,0,0,84.65978
603,0,0,0,700000,0,0,0,0.171225056,0.31368655,0.666454196,1539,3.5,0,2500,8,25,24,50,0,0,80.6343
604,0,0,0,700000,0,0,0,0.171225056,0.31368655,0.666454196,1539,3.5,0,2500,9,25,24,50,0,0,80.24926
605,0,0,0,700000,0,0,0,0.171225056,0.31368655,0.666454196,1539,3.5,0,2500,6.7,15,24,50,0,0,85.6257
606,0,0,0,700000,0,0,0,0.171225056,0.31368655,0.666454196,1539,3.5,0,2500,6.7,25,24,50,0,0,86.20975
607,0,0,0,700000,0,0,0,0.171225056,0.31368655,0.666454196,1539,3.5,0,2500,6.7,40,24,50,0,0,88.08706
608,0,0,0,700000,0,0,0,0.171225056,0.31368655,0.666454196,1539,3.5,0,2500,6.7,50,24,50,0,0,86.00116
609,0,0,0,1500000,0,0,0,0.171225056,0.31368655,0.666652143,1539,3.5,0,2500,6.7,25,0.25,50,0,0,75.55052208
610,0,0,0,1500000,0,0,0,0.171225056,0.31368655,0.666652143,1539,3.5,0,2500,6.7,25,0.5,50,0,0,78.07634908
611,0,0,0,1500000,0,0,0,0.171225056,0.31368655,0.666652143,1539,3.5,0,2500,6.7,25,1,50,0,0,78.8140838
612,0,0,0,1500000,0,0,0,0.171225056,0.31368655,0.666652143,1539,3.5,0,2500,6.7,25,2,50,0,0,80.54765687
613,0,0,0,1500000,0,0,0,0.171225056,0.31368655,0.666652143,1539,3.5,0,2500,6.7,25,3,50,0,0,80.13151652
614,0,0,0,1500000,0,0,0,0.171225056,0.31368655,0.666652143,1539,3.5,0,2500,6.7,25,6,50,0,0,78.83754777
615,0,0,0,1500000,0,0,0,0.171225056,0.31368655,0.666652143,1539,3.5,0,2500,6.7,25,12,50,0,0,78.75128318
616,0,0,0,1500000,0,0,0,0.171225056,0.31368655,0.666652143,1539,3.5,0,2500,6.7,25,24,50,0,0,79.66085695
617,0,0,0,1500000,0,0,0,0.171225056,0.31368655,0.666652143,1539,3.5,0,2500,6.7,25,36,50,0,0,79.07287755
618,0,0,0,500000,0,0,0,0.171225056,0.31368655,0.666454196,1539,3.5,0,2500,6.7,25,24,50,0,0,84.74977725
619,0,0,0,600000,0,0,0,0.171225056,0.31368655,0.666454196,1539,3.5,0,2500,6.7,25,24,50,0,0,83.2073665
620,0,0,0,700000,0,0,0,0.171225056,0.31368655,0.666454196,1539,3.5,0,2500,6.7,25,24,50,0,0,81.69896864
621,0,0,0,800000,0,0,0,0.171225056,0.31368655,0.666454196,1539,3.5,0,2500,6.7,25,24,50,0,0,79.07054841
622,0,0,0,900000,0,0,0,0.171225056,0.31368655,0.666454196,1539,3.5,0,2500,6.7,25,24,50,0,0,78.58933581
623,0,0,0,1000000,0,0,0,0.171225056,0.31368655,0.666454196,1539,3.5,0,2500,6.7,25,24,50,0,0,76.28308093
624,0,0,0,1150000,0,0,0,0.171225056,0.31368655,0.666652143,1539,3.5,0,2500,6.7,25,24,50,0,0,76.07366052
625,0,0,0,1250000,0,0,0,0.171225056,0.31368655,0.666652143,1539,3.5,0,2500,6.7,25,24,50,0,0,72.710692
